GEOIDFQ,cat4_mom_slosh_hightide_maximum,emergency_shelters_count,FEMA_SFHA_intersect,fire_stations_count,igtn_prob_test_maximum,n10_landslide_susc_maximum,onsite_sewage_disposal_count,police_stations_count,slrxa_3pt2ft_acres,staterf_inann_mean,wastewater_plants_count,GEO_ID,NAME,B01001_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25034_010E,B25034_011E,B25046_001E,B27010_017E,B27010_033E,B27010_050E,B27010_066E,B28002_013E,C16002_004E,C16002_007E,C16002_010E,C16002_013E,B09019_005E,B09019_008E,B19101_001E,C17002_002E,C17002_003E,C17002_004E,C17002_005E,C17002_006E,C17002_007E,B20005_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_020E,B01001_021E,state,county,tract,block group,GEO_ID_2,B05013_017E,B05013_018E,B05013_019E,B01001_017E,B01001_018E,B01001_019E,B01001_016E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B25008_003E,GEO_ID_2.1,P5_002N,P5_003N,P5_004N,P5_005N,P5_008N,P5_009N,P5_010N
1500000US150030102051,12.0,1,1,1,0.40000000596,81.0,339,1,129.604577745,78.6000082435,2,1500000US150030102051,Block Group 1; Census Tract 102.05; Honolulu County; Hawaii,1494,43,233,94,45,82,0,988.0,0,0,27,0,18,0,0,12,7,30,96,413,33,58,19,58,15,0,,41,51,76,16,19,32,15,3,10205,1,1500000US150030102051,,,,45,5,12,109,30,34,30,17,0,6,581,9,0,103,135,9,657,401,1500000US150030102051,0,0,0,0,0,0,26
1500000US150030115001,,1,0,1,0.850000023842,0.0,7,1,,21.6397290911,1,1500000US150030115001,Block Group 1; Census Tract 115; Honolulu County; Hawaii,2280,15,5,5,0,0,0,1473.0,19,27,27,0,7,0,0,15,0,52,9,645,77,204,247,11,257,4,,69,149,57,38,11,40,15,3,11500,1,1500000US150030115001,,,,136,24,1,27,17,15,32,7,8,0,164,23,0,575,354,0,1164,757,1500000US150030115003,0,0,0,0,0,0,0
1500000US150030115002,,1,0,1,0.910000026226,0.0,6,1,,21.7771412532,1,1500000US150030115002,Block Group 2; Census Tract 115; Honolulu County; Hawaii,1806,0,47,0,0,0,0,1100.0,2,0,40,0,21,0,0,0,0,39,49,473,90,28,31,24,62,0,,61,57,15,63,22,48,15,3,11500,2,1500000US150030115002,,,,62,3,10,9,37,72,2,4,6,42,87,39,0,650,336,3,691,423,1500000US150030115001,0,0,0,0,0,0,0
1500000US150030115003,,1,0,1,0.860000014305,30.0,9,1,,21.4960222244,1,1500000US150030115003,Block Group 3; Census Tract 115; Honolulu County; Hawaii,2386,11,0,4,3,0,0,1731.0,7,15,21,0,9,0,0,2,0,66,10,495,36,46,27,29,9,12,,91,80,139,31,8,17,15,3,11500,3,1500000US150030115003,,,,88,12,7,100,40,30,43,71,21,9,59,15,0,568,625,0,1119,220,1500000US150030115002,0,0,0,0,0,0,0
1500000US150030115004,,1,0,1,0.860000014305,38.0,6,1,,21.5491373399,1,1500000US150030115004,Block Group 4; Census Tract 115; Honolulu County; Hawaii,4107,0,0,0,27,0,0,2644.0,22,30,33,0,17,0,0,41,0,95,94,1087,72,36,78,63,22,98,,265,217,107,64,17,0,15,3,11500,4,1500000US150030115004,,,,72,0,32,66,0,0,41,153,0,0,1089,180,0,1811,54,58,915,337,1500000US150030115004,0,0,0,0,0,0,6
1500000US150030115005,,1,0,1,0.899999976158,62.0,14,1,,22.2112802124,1,1500000US150030115005,Block Group 5; Census Tract 115; Honolulu County; Hawaii,998,0,0,24,0,0,0,629.0,0,0,20,0,19,0,0,0,0,61,223,267,0,43,19,0,0,0,,0,0,52,0,11,0,15,3,11500,5,1500000US150030115005,,,,0,0,0,9,0,0,0,33,6,51,299,193,0,284,147,0,75,903,1500000US150030115005,79,0,0,79,0,0,18
1500000US150030116001,,1,0,1,0.34999999404,81.0,276,1,,91.3486123478,1,1500000US150030116001,Block Group 1; Census Tract 116; Honolulu County; Hawaii,545,8,59,37,86,27,41,420.0,0,0,0,0,25,0,0,0,0,38,54,124,16,9,20,6,44,0,,12,0,9,19,13,10,15,3,11600,1,1500000US150030116001,,,,11,7,18,11,16,29,24,24,0,41,294,0,5,152,0,0,94,134,1500000US150030116001,0,0,0,0,0,0,7
1500000US150030116002,,1,0,1,0.800000011921,81.0,90,1,,44.322338451,1,1500000US150030116002,Block Group 2; Census Tract 116; Honolulu County; Hawaii,1285,3,9,124,120,25,85,1057.0,0,29,5,0,2,0,0,0,8,24,20,402,43,48,2,0,31,11,,21,19,14,10,16,64,15,3,11600,2,1500000US150030116002,,,,107,9,35,28,26,25,52,11,16,113,213,0,0,615,124,2,331,144,1500000US150030116002,0,0,0,0,0,0,0
1500000US150039806001,,1,0,1,0.879999995232,81.0,1,1,,44.0374245755,1,1500000US150039806001,Block Group 1; Census Tract 9806; Honolulu County; Hawaii,100,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,20,0,0,100,0,0,0,,28,16,16,0,0,0,15,3,980600,1,1500000US150039806001,,,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,1500000US150039806001,0,0,0,0,0,0,1
1500000US150039807001,,1,0,1,0.870000004768,81.0,1,1,,61.6438784255,1,1500000US150039807001,Block Group 1; Census Tract 9807; Honolulu County; Hawaii,0,0,0,0,0,0,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,3,980700,1,1500000US150039807001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000US150039807001,0,0,0,0,0,0,0
1500000US150039808001,,1,0,1,0.300000011921,75.0,12,1,,79.8964806759,1,1500000US150039808001,Block Group 1; Census Tract 9808; Honolulu County; Hawaii,0,0,0,0,0,0,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,3,980800,1,1500000US150039808001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000US150039808001,0,0,0,0,0,0,0
1500000US150039812001,,1,0,1,,,1,1,,,1,1500000US150039812001,Block Group 1; Census Tract 9812; Honolulu County; Hawaii,0,0,0,0,0,0,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,3,981200,1,1500000US150039812001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000US150039812001,0,0,0,0,0,0,0
1500000US150039821001,,1,0,1,,0.0,5,1,,33.905418396,1,1500000US150039821001,Block Group 1; Census Tract 9821; Honolulu County; Hawaii,0,0,0,0,0,0,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,3,982100,1,1500000US150039821001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000US150039821001,0,0,0,0,0,0,1
1500000US150070402041,,1,1,1,0.519999980927,81.0,502,1,,63.8854264739,1,1500000US150070402041,Block Group 1; Census Tract 402.04; Kauai County; Hawaii,1757,91,68,10,64,30,20,1353.0,11,0,30,12,0,0,0,0,0,26,60,500,50,42,24,8,0,25,,14,81,32,17,27,10,15,7,40204,1,1500000US150070402041,,,,151,91,49,46,16,62,98,69,0,9,869,0,0,238,125,27,498,443,1500000US150070402041,0,0,0,0,0,0,0
1500000US150070402042,,1,1,1,0.479999989271,81.0,787,1,,74.0341457498,1,1500000US150070402042,Block Group 2; Census Tract 402.04; Kauai County; Hawaii,4282,368,462,115,16,11,0,2898.0,0,44,98,0,31,0,0,0,0,146,140,815,31,201,22,51,618,107,,199,61,212,70,77,45,15,7,40204,2,1500000US150070402042,,,,100,0,98,70,0,110,155,0,94,11,1730,0,0,441,129,54,1928,526,1500000US150070402042,0,0,0,0,0,0,28
1500000US150070403011,,1,0,1,0.680000007153,62.0,361,1,,43.5679238059,1,1500000US150070403011,Block Group 1; Census Tract 403.01; Kauai County; Hawaii,1653,114,76,0,50,20,0,794.0,39,0,55,0,0,0,0,0,0,22,20,215,92,38,0,39,32,145,,39,178,87,78,0,28,15,7,40301,1,1500000US150070403011,,,,131,0,0,73,68,0,29,11,27,53,565,0,0,561,243,0,284,244,1500000US150070403011,0,0,0,0,0,0,10
1500000US150070404011,,1,1,1,0.75,81.0,2,1,,47.5600391388,1,1500000US150070404011,Block Group 1; Census Tract 404.01; Kauai County; Hawaii,2410,61,35,196,14,0,0,1257.0,0,21,0,18,48,0,0,40,0,51,19,446,66,97,69,73,342,55,,38,89,105,44,62,15,15,7,40401,1,1500000US150070404011,,,,10,27,0,69,22,10,0,43,29,5,217,0,6,558,619,70,940,1451,1500000US150070404012,0,0,0,0,0,0,0
1500000US150070404022,,2,0,1,0.709999978542,72.0,276,1,,58.368729376,1,1500000US150070404022,Block Group 2; Census Tract 404.02; Kauai County; Hawaii,1396,113,107,0,0,6,0,874.0,61,0,8,0,15,0,0,12,0,6,3,293,75,15,8,14,230,4,,145,60,35,50,18,14,15,7,40402,2,1500000US150070404022,,,,17,37,15,24,25,6,14,17,24,52,79,0,0,770,16,0,531,424,1500000US150070404021,0,0,0,0,0,0,0
1500000US150070405001,,1,1,1,0.670000016689,80.0,23,1,,50.2121291161,1,1500000US150070405001,Block Group 1; Census Tract 405; Kauai County; Hawaii,1863,125,33,18,82,84,99,1213.0,0,22,45,0,0,0,0,0,0,113,65,367,36,73,313,47,174,18,,85,25,51,0,0,52,15,7,40500,1,1500000US150070405001,,,,18,94,34,44,48,25,50,32,41,12,358,0,0,744,295,0,466,401,1500000US150070405003,0,0,0,0,0,0,22
1500000US150070406041,,1,1,1,0.77999997139,81.0,536,1,,67.1709550605,1,1500000US150070406041,Block Group 1; Census Tract 406.04; Kauai County; Hawaii,2115,214,98,36,80,55,29,1461.0,12,18,32,0,28,0,0,14,0,53,95,489,36,38,93,150,59,52,,78,91,86,23,25,25,15,7,40604,1,1500000US150070406041,,,,46,13,23,58,38,55,67,33,21,51,945,5,7,485,76,43,554,833,1500000US150070406042,0,0,0,0,0,0,15
1500000US150070407011,,1,1,1,0.670000016689,81.0,338,1,,75.3686999707,1,1500000US150070407011,Block Group 1; Census Tract 407.01; Kauai County; Hawaii,1541,54,136,13,4,8,54,932.0,0,13,8,0,21,0,0,0,0,41,21,333,177,69,12,27,13,40,,33,58,57,40,13,9,15,7,40701,1,1500000US150070407011,,,,63,8,20,26,13,20,35,4,49,12,746,0,0,135,58,29,573,433,1500000US150070407011,0,0,0,0,0,0,0
1500000US150070407012,,1,1,1,0.800000011921,81.0,390,1,,64.2377677917,1,1500000US150070407012,Block Group 2; Census Tract 407.01; Kauai County; Hawaii,1551,81,147,64,0,8,53,1240.0,0,0,0,0,21,0,0,0,0,71,57,347,133,0,0,30,10,92,,94,47,87,21,30,64,15,7,40701,2,1500000US150070407012,,,,9,0,80,191,5,12,27,28,30,0,507,0,22,181,196,0,645,883,1500000US150070407012,0,0,0,0,0,0,0
1500000US150070407021,,1,1,1,0.889999985695,81.0,543,1,,55.772942208,1,1500000US150070407021,Block Group 1; Census Tract 407.02; Kauai County; Hawaii,2173,202,397,17,36,0,27,1983.0,0,45,14,0,14,0,0,31,0,195,16,513,27,334,16,0,188,23,,0,14,116,53,48,64,15,7,40702,1,1500000US150070407021,,,,71,15,44,61,0,52,108,32,37,32,744,0,0,429,328,13,659,608,1500000US150070407021,0,0,0,0,0,0,0
1500000US150070407022,,1,1,1,0.829999983311,81.0,329,1,,53.3569938953,1,1500000US150070407022,Block Group 2; Census Tract 407.02; Kauai County; Hawaii,506,115,0,0,0,55,57,,0,28,0,0,38,0,0,38,0,0,66,77,26,57,0,0,0,28,,0,8,9,0,0,0,15,7,40702,2,1500000US150070407022,,,,0,0,18,53,0,0,66,17,0,0,153,0,0,268,0,0,85,87,1500000US150070407024,0,0,0,0,0,0,0
1500000US150070412001,,1,0,1,,81.0,1,1,,,1,1500000US150070412001,Block Group 1; Census Tract 412; Kauai County; Hawaii,0,0,0,0,0,0,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,7,41200,1,1500000US150070412001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000US150070412002,0,0,0,0,0,0,0
1500000US150079901000,,1,0,1,,0.0,1,1,,19.0434083939,1,1500000US150079901000,Block Group 0; Census Tract 9901; Kauai County; Hawaii,0,0,0,0,0,0,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,7,990100,0,1500000US150079901000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000US150079901000,0,0,0,0,0,0,0
1500000US150079902000,,1,0,1,,9.0,1,1,,,1,1500000US150079902000,Block Group 0; Census Tract 9902; Kauai County; Hawaii,0,0,0,0,0,0,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,7,990200,0,1500000US150079902000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000US150079902000,0,0,0,0,0,0,0
1500000US150090302031,,1,0,1,0.610000014305,81.0,570,1,,76.8321892744,1,1500000US150090302031,Block Group 1; Census Tract 302.03; Maui County; Hawaii,2340,191,88,95,0,0,97,1760.0,105,96,48,12,12,0,21,0,0,3,58,568,103,50,18,138,0,0,,0,230,59,0,0,51,15,9,30203,1,1500000US150090302031,,,,59,54,34,0,0,77,49,12,0,55,1245,0,0,157,199,0,739,560,1500000US150090302032,0,0,0,0,0,0,0
1500000US150090302032,,1,1,1,0.670000016689,81.0,434,1,0.145872311572,58.8536640868,1,1500000US150090302032,Block Group 2; Census Tract 302.03; Maui County; Hawaii,2235,340,24,54,0,0,103,1841.0,0,17,24,0,70,0,0,0,0,198,52,527,64,131,0,89,201,9,,67,64,62,33,30,175,15,9,30203,2,1500000US150090302032,,,,65,14,61,99,18,8,77,24,24,35,1688,0,0,211,0,0,336,373,1500000US150090302031,0,0,0,0,0,0,0
1500000US150090302041,,1,0,1,0.730000019073,81.0,306,1,,61.7928103279,1,1500000US150090302041,Block Group 1; Census Tract 302.04; Maui County; Hawaii,579,46,22,56,0,0,119,646.0,0,0,0,0,0,0,0,0,0,44,0,190,30,19,39,0,68,0,,0,0,0,22,63,9,15,9,30204,1,1500000US150090302041,,,,9,0,0,0,38,0,18,6,13,0,150,0,0,196,77,0,156,353,1500000US150090302043,0,0,0,0,0,0,0
1500000US150090302042,,1,0,1,0.589999973774,81.0,391,1,,77.0747597793,1,1500000US150090302042,Block Group 2; Census Tract 302.04; Maui County; Hawaii,2313,98,104,68,0,0,0,1470.0,0,59,48,0,0,0,0,0,0,32,61,583,32,9,19,10,254,187,,206,47,190,0,26,0,15,9,30204,2,1500000US150090302042,,,,107,29,15,113,0,17,0,0,32,51,1331,0,0,207,18,32,725,1322,1500000US150090302041,0,0,0,0,0,0,0
1500000US150090303041,,1,0,1,0.819999992847,81.0,500,1,,23.5878947444,1,1500000US150090303041,Block Group 1; Census Tract 303.04; Maui County; Hawaii,1513,176,186,0,51,0,14,1251.0,0,21,104,0,0,0,0,0,0,40,28,406,68,13,64,0,0,22,,0,43,49,0,19,66,15,9,30304,1,1500000US150090303041,,,,53,22,113,68,49,49,29,0,34,46,832,0,0,364,0,0,317,424,1500000US150090303041,0,0,0,0,0,0,0
1500000US150090303042,,1,0,1,0.709999978542,81.0,294,1,,26.3369865417,1,1500000US150090303042,Block Group 2; Census Tract 303.04; Maui County; Hawaii,2090,7,17,4,8,0,1,1202.0,30,34,19,0,16,0,0,7,3,19,17,396,30,157,40,0,64,36,,86,49,164,45,15,13,15,9,30304,2,1500000US150090303042,,,,51,22,48,28,23,23,26,10,13,18,255,0,1,74,864,5,891,303,1500000US150090303042,0,0,0,0,0,0,0
1500000US150090303051,,1,0,1,0.589999973774,81.0,257,1,,43.4516866822,1,1500000US150090303051,Block Group 1; Census Tract 303.05; Maui County; Hawaii,1236,75,102,90,72,17,0,1001.0,141,0,49,0,73,0,0,0,0,56,43,374,7,232,0,0,0,6,,26,57,12,32,10,56,15,9,30305,1,1500000US150090303051,,,,54,0,34,14,0,49,63,38,0,0,750,0,0,271,76,0,139,370,1500000US150090303051,0,0,0,0,0,0,2
1500000US150090303052,,1,0,1,0.600000023842,81.0,418,1,,25.8237330967,1,1500000US150090303052,Block Group 2; Census Tract 303.05; Maui County; Hawaii,776,133,163,15,41,0,63,713.0,0,0,10,0,31,0,0,0,0,9,54,288,47,0,18,0,14,0,,11,71,39,0,0,0,15,9,30305,2,1500000US150090303052,,,,25,17,27,59,16,27,29,52,33,19,544,0,0,155,0,0,77,327,1500000US150090303052,0,0,0,0,0,0,0
1500000US150090303054,,1,0,1,0.629999995232,81.0,608,1,,32.0573545893,1,1500000US150090303054,Block Group 4; Census Tract 303.05; Maui County; Hawaii,1963,185,228,101,19,0,0,1558.0,0,0,69,0,35,0,0,8,0,72,165,464,58,223,128,0,351,0,,36,66,72,0,33,40,15,9,30305,4,1500000US150090303054,,,,77,0,29,15,10,105,56,54,13,18,1104,0,21,204,273,0,361,670,1500000US150090303054,0,0,0,0,0,0,10
1500000US150090303061,,1,1,1,0.850000023842,76.0,612,1,,13.8034661081,1,1500000US150090303061,Block Group 1; Census Tract 303.06; Maui County; Hawaii,2133,300,367,17,10,15,16,1942.0,0,36,80,0,14,0,0,0,0,160,114,615,69,309,189,89,75,77,,56,48,34,19,11,124,15,9,30306,1,1500000US150090303061,,,,121,54,80,11,16,52,50,64,26,0,1324,25,0,208,0,39,537,1014,1500000US150090303061,0,0,0,0,0,0,0
1500000US150090304031,,1,0,1,0.519999980927,81.0,309,1,,83.5753098007,1,1500000US150090304031,Block Group 1; Census Tract 304.03; Maui County; Hawaii,1068,74,104,38,30,7,41,908.0,6,12,34,0,44,0,0,0,0,52,70,301,73,37,12,4,137,21,,16,22,43,5,0,13,15,9,30403,1,1500000US150090304031,,,,38,7,19,26,22,12,45,8,1,19,660,11,15,103,22,31,226,289,1500000US150090304031,0,0,0,0,0,0,10
1500000US150090304032,,1,0,1,0.670000016689,73.0,591,1,,54.3360051473,1,1500000US150090304032,Block Group 2; Census Tract 304.03; Maui County; Hawaii,2619,170,311,174,9,81,99,1844.0,0,0,0,0,49,0,0,49,0,30,204,591,64,114,23,7,183,31,,100,98,152,48,5,29,15,9,30403,2,1500000US150090304032,,,,137,49,82,23,14,77,59,162,8,11,918,0,0,330,691,44,636,773,1500000US150090304032,0,0,0,0,0,0,0
1500000US150090304041,,1,0,1,0.850000023842,81.0,108,1,,53.6944284661,1,1500000US150090304041,Block Group 1; Census Tract 304.04; Maui County; Hawaii,1529,56,77,14,105,65,38,970.0,33,43,85,0,29,10,0,13,0,18,55,348,69,62,20,64,67,252,,48,94,22,6,7,45,15,9,30404,1,1500000US150090304041,,,,57,48,14,78,65,11,35,22,21,23,377,3,0,434,266,116,333,583,1500000US150090304041,0,0,0,0,0,0,40
1500000US150090304042,,1,0,1,0.629999995232,72.0,449,1,,60.3695755005,1,1500000US150090304042,Block Group 2; Census Tract 304.04; Maui County; Hawaii,2027,194,220,91,22,20,3,1434.0,17,12,27,0,33,8,0,0,0,72,40,550,43,92,178,75,36,3,,107,33,10,35,26,19,15,9,30404,2,1500000US150090304042,,,,62,0,19,121,32,20,20,55,12,0,788,0,0,415,221,53,550,423,1500000US150090304042,0,0,0,0,0,0,0
1500000US150090304043,,1,0,1,0.699999988079,67.0,547,1,,48.8018153797,1,1500000US150090304043,Block Group 3; Census Tract 304.04; Maui County; Hawaii,2449,402,114,0,26,10,0,1782.0,33,0,76,0,98,0,0,0,0,93,79,678,122,151,27,98,51,56,,116,53,136,27,42,88,15,9,30404,3,1500000US150090304043,,,,50,62,61,68,127,62,18,23,48,17,767,18,10,371,299,236,748,1100,1500000US150090304043,0,0,0,0,0,0,0
1500000US150090304051,,1,0,1,0.839999973774,81.0,479,1,,42.3462559746,1,1500000US150090304051,Block Group 1; Census Tract 304.05; Maui County; Hawaii,2395,180,94,97,0,0,0,2412.0,0,17,0,36,33,0,0,0,0,21,26,631,70,35,21,51,0,16,,179,57,0,8,58,52,15,9,30405,1,1500000US150090304051,,,,35,22,86,33,57,7,45,36,53,1,603,0,0,559,72,200,961,413,1500000US150090304051,0,0,0,0,0,0,0
1500000US150090304061,,1,0,1,0.649999976158,51.0,437,1,,39.4393592411,1,1500000US150090304061,Block Group 1; Census Tract 304.06; Maui County; Hawaii,1680,122,209,0,64,45,45,1658.0,5,0,155,0,173,0,0,0,0,42,123,489,183,68,0,13,0,0,,6,29,0,47,21,81,15,9,30406,1,1500000US150090304061,,,,88,56,23,116,26,100,30,79,14,5,844,0,135,496,59,46,100,347,1500000US150090304061,0,0,0,0,0,0,0
1500000US150090304062,,1,0,1,0.670000016689,35.0,180,1,,37.1364265442,1,1500000US150090304062,Block Group 2; Census Tract 304.06; Maui County; Hawaii,1223,75,135,58,0,0,0,752.0,0,27,0,0,49,0,0,18,0,72,24,258,72,0,140,0,197,0,,0,0,44,38,0,4,15,9,30406,2,1500000US150090304062,,,,0,0,37,84,0,0,38,18,0,0,355,0,0,371,0,0,497,459,1500000US150090304062,0,0,0,0,0,0,0
1500000US150090304063,,1,0,1,0.769999980927,81.0,497,1,,34.9194079449,1,1500000US150090304063,Block Group 3; Census Tract 304.06; Maui County; Hawaii,3649,270,244,102,3,26,0,2907.0,0,0,0,0,92,0,0,0,0,61,205,885,270,413,7,47,0,20,,299,69,68,128,30,151,15,9,30406,3,1500000US150090304063,,,,122,36,166,184,133,139,138,0,12,18,1087,94,6,876,108,0,1478,1271,1500000US150090304063,0,0,0,0,0,0,0
1500000US150090307051,,1,1,1,0.930000007153,47.0,10,1,,12.0915813299,1,1500000US150090307051,Block Group 1; Census Tract 307.05; Maui County; Hawaii,2488,263,60,7,0,0,0,1432.0,0,0,111,0,3,0,0,75,0,16,85,558,218,51,150,70,191,14,,71,156,133,14,56,36,15,9,30705,1,1500000US150090307051,,,,132,31,0,15,99,0,3,9,7,6,485,0,0,1097,0,83,823,1442,1500000US150090307051,0,0,0,0,0,0,0
1500000US150090307052,,1,0,1,0.899999976158,9.0,2,1,,10.8447779655,1,1500000US150090307052,Block Group 2; Census Tract 307.05; Maui County; Hawaii,1997,278,143,32,0,0,0,1379.0,0,0,8,0,3,0,0,47,0,72,31,439,13,16,115,33,202,0,,20,49,37,9,7,31,15,9,30705,2,1500000US150090307052,,,,59,29,32,184,7,3,7,23,8,8,263,8,18,686,246,7,769,499,1500000US150090307052,0,0,0,0,0,0,25
1500000US150090307093,,1,1,1,0.899999976158,26.0,13,1,0.0920324575911,12.1302695956,1,1500000US150090307093,Block Group 3; Census Tract 307.09; Maui County; Hawaii,996,429,200,47,0,28,0,823.0,0,47,28,0,23,0,0,0,0,115,106,250,16,134,13,81,42,0,,50,14,0,5,10,59,15,9,30709,3,1500000US150090307093,,,,42,17,63,36,50,40,23,13,0,39,661,11,0,65,47,2,210,324,1500000US150090307092,0,0,0,0,0,0,43
1500000US150090307102,,1,0,1,0.850000023842,27.0,1,1,,12.3863298893,1,1500000US150090307102,Block Group 2; Census Tract 307.10; Maui County; Hawaii,757,491,375,10,0,0,0,606.0,21,11,44,0,16,0,0,0,0,147,56,184,81,38,32,58,69,0,,21,0,7,0,1,15,15,9,30710,2,1500000US150090307102,,,,141,39,0,7,9,0,30,27,4,0,482,0,5,35,58,19,158,365,1500000US150090307102,0,0,0,0,0,0,0
1500000US150090307112,,1,1,1,0.860000014305,0.0,2,1,,10.7882302602,1,1500000US150090307112,Block Group 2; Census Tract 307.11; Maui County; Hawaii,1396,121,11,3,1,0,0,935.0,11,7,32,0,28,0,0,3,0,4,79,282,71,144,69,36,16,37,,0,37,34,34,0,35,15,9,30711,2,1500000US150090307112,,,,96,0,36,72,0,15,13,36,3,17,628,24,0,397,51,41,255,452,1500000US150090307112,0,0,0,0,0,0,0
1500000US150090308002,,1,1,1,0.77999997139,81.0,46,1,,42.6324933314,1,1500000US150090308002,Block Group 2; Census Tract 308; Maui County; Hawaii,383,63,18,0,0,0,0,,0,0,6,0,0,0,0,0,0,0,23,102,44,0,0,0,0,0,,17,29,0,0,27,0,15,9,30800,2,1500000US150090308002,,,,23,0,24,0,0,0,50,0,0,0,201,0,0,119,29,0,34,24,1500000US150090308001,0,0,0,0,0,0,34
1500000US150090308003,,1,1,1,0.839999973774,81.0,231,1,,27.9391095535,1,1500000US150090308003,Block Group 3; Census Tract 308; Maui County; Hawaii,3791,68,49,6,11,28,51,2525.0,0,55,33,0,89,0,0,18,0,60,71,910,35,136,17,74,254,47,,121,278,105,99,64,32,15,9,30800,3,1500000US150090308003,,,,137,9,50,180,22,27,42,69,11,25,970,26,39,1102,175,7,1472,629,1500000US150090308003,0,0,0,0,0,0,0
1500000US150090309011,,1,1,1,0.800000011921,41.0,7,1,,32.6395442963,1,1500000US150090309011,Block Group 1; Census Tract 309.01; Maui County; Hawaii,751,53,115,17,29,47,0,608.0,0,52,0,0,105,0,0,23,0,23,26,184,57,0,0,0,25,0,,29,22,118,0,0,0,15,9,30901,1,1500000US150090309011,,,,0,0,42,21,8,0,0,0,14,9,103,0,0,208,42,0,398,96,1500000US150090309012,0,0,0,0,0,0,61
1500000US150090309012,,1,1,1,0.740000009537,67.0,11,1,,30.4133408864,1,1500000US150090309012,Block Group 2; Census Tract 309.01; Maui County; Hawaii,479,13,77,104,0,82,0,266.0,0,43,0,0,23,0,0,0,0,53,66,130,0,53,94,64,0,0,,0,0,0,23,0,42,15,9,30901,2,1500000US150090309012,,,,34,34,0,0,50,6,9,0,6,20,111,13,0,131,15,88,121,342,1500000US150090309011,0,0,0,0,0,0,0
1500000US150090309013,,1,1,1,0.810000002384,55.0,10,1,,26.0646549861,1,1500000US150090309013,Block Group 3; Census Tract 309.01; Maui County; Hawaii,1010,63,82,114,22,52,49,698.0,40,32,23,0,74,0,0,19,0,106,83,210,52,43,37,9,94,0,,0,15,15,0,0,6,15,9,30901,3,1500000US150090309013,,,,45,43,24,56,0,12,59,6,0,40,271,5,0,362,16,19,337,424,1500000US150090309013,0,0,0,0,0,0,5
1500000US150090309021,,1,1,1,0.939999997616,51.0,67,1,,22.2464191437,1,1500000US150090309021,Block Group 1; Census Tract 309.02; Maui County; Hawaii,2522,75,54,99,75,0,88,1417.0,0,12,0,0,151,0,0,59,0,171,67,616,184,31,33,200,227,0,,23,70,132,26,42,7,15,9,30902,1,1500000US150090309021,,,,61,54,96,83,8,28,47,23,54,36,414,64,0,975,256,3,810,1039,1500000US150090309021,65,0,0,65,0,0,4
1500000US150090309031,,1,0,1,0.910000026226,80.0,1,1,,24.3123482068,1,1500000US150090309031,Block Group 1; Census Tract 309.03; Maui County; Hawaii,3078,555,117,26,0,0,0,1993.0,39,75,74,0,18,0,0,0,0,10,25,657,213,105,59,95,71,44,,39,20,166,37,10,33,15,9,30903,1,1500000US150090309031,,,,75,32,52,33,34,75,76,49,35,50,472,170,12,987,462,21,954,277,1500000US150090309032,0,0,0,0,0,0,0
1500000US150090309032,,1,1,1,0.829999983311,67.0,31,1,,25.8993092946,1,1500000US150090309032,Block Group 2; Census Tract 309.03; Maui County; Hawaii,1828,101,19,73,0,0,0,833.0,106,0,96,0,123,0,0,23,0,0,19,388,31,25,13,0,192,36,,177,83,76,23,12,0,15,9,30903,2,1500000US150090309032,,,,0,11,10,83,20,6,65,10,50,0,49,0,0,1079,357,0,343,313,1500000US150090309031,0,0,0,0,0,0,17
