GEO_ID,NAME,B01001_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25034_010E,B25034_011E,B25046_001E,B27010_017E,B27010_033E,B27010_050E,B27010_066E,B28002_013E,C16002_004E,C16002_007E,C16002_010E,C16002_013E,B09019_005E,B09019_008E,B19101_001E,C17002_002E,C17002_003E,C17002_004E,C17002_005E,C17002_006E,C17002_007E,B20005_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_020E,B01001_021E,state,county,tract,block group,GEO_ID_2,GEO_ID_2,P5_002N,P5_003N,P5_004N,P5_005N,P5_008N,P5_009N,P5_010N
1500000US150010201001,Block Group 1; Census Tract 201; Hawaii County; Hawaii,1462,82,294,87,17,5,9,813,0,42,40,0,160,0,0,53,0,79,49,330,211,140,38,15,210,3,,37,39,76,46,15,24,15,001,020100,1,1500000US150010201001,1500000US150010201002,0,0,0,0,0,0,0
1500000US150079902000,Block Group 0; Census Tract 9902; Kauai County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,007,990200,0,1500000US150079902000,1500000US150079902000,0,0,0,0,0,0,0
1500000US150079903000,Block Group 0; Census Tract 9903; Kauai County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,007,990300,0,1500000US150079903000,1500000US150079903000,0,0,0,0,0,0,0
1500000US150090301001,Block Group 1; Census Tract 301; Maui County; Hawaii,769,50,63,0,28,24,169,746,0,0,12,5,37,0,0,0,0,32,32,197,20,86,29,0,0,142,,24,19,0,9,38,8,15,009,030100,1,1500000US150090301001,1500000US150090301001,0,0,0,0,0,0,0
1500000US150090301002,Block Group 2; Census Tract 301; Maui County; Hawaii,395,67,80,0,0,0,12,266,0,8,0,0,38,0,0,0,0,27,25,82,60,19,0,0,13,0,,6,6,0,0,9,0,15,009,030100,2,1500000US150090301002,1500000US150090301002,0,0,0,0,0,0,0
1500000US150090302011,Block Group 1; Census Tract 302.01; Maui County; Hawaii,1755,202,205,9,0,0,0,1403,10,16,52,13,46,0,0,9,0,46,85,425,174,10,15,161,116,73,,29,28,86,8,19,145,15,009,030201,1,1500000US150090302011,1500000US150090302011,0,0,0,0,0,0,0
1500000US150090302012,Block Group 2; Census Tract 302.01; Maui County; Hawaii,1083,22,117,43,0,0,27,973,71,44,54,0,65,0,0,0,0,53,81,285,26,80,0,0,63,0,,26,59,13,0,0,12,15,009,030201,2,1500000US150090302012,1500000US150090302012,0,0,0,0,0,0,0
1500000US150090302031,Block Group 1; Census Tract 302.03; Maui County; Hawaii,2340,191,88,95,0,0,97,1760,105,96,48,12,12,0,21,0,0,3,58,568,103,50,18,138,0,0,,0,230,59,0,0,51,15,009,030203,1,1500000US150090302031,1500000US150090302032,0,0,0,0,0,0,0
1500000US150090302032,Block Group 2; Census Tract 302.03; Maui County; Hawaii,2235,340,24,54,0,0,103,1841,0,17,24,0,70,0,0,0,0,198,52,527,64,131,0,89,201,9,,67,64,62,33,30,175,15,009,030203,2,1500000US150090302032,1500000US150090302031,0,0,0,0,0,0,0
1500000US150090302041,Block Group 1; Census Tract 302.04; Maui County; Hawaii,579,46,22,56,0,0,119,646,0,0,0,0,0,0,0,0,0,44,0,190,30,19,39,0,68,0,,0,0,0,22,63,9,15,009,030204,1,1500000US150090302041,1500000US150090302043,0,0,0,0,0,0,0
1500000US150090302042,Block Group 2; Census Tract 302.04; Maui County; Hawaii,2313,98,104,68,0,0,0,1470,0,59,48,0,0,0,0,0,0,32,61,583,32,9,19,10,254,187,,206,47,190,0,26,0,15,009,030204,2,1500000US150090302042,1500000US150090302041,0,0,0,0,0,0,0
1500000US150090302043,Block Group 3; Census Tract 302.04; Maui County; Hawaii,969,0,63,0,0,0,0,,0,0,17,0,0,0,0,0,0,0,0,301,81,0,0,0,0,0,,0,0,68,60,0,0,15,009,030204,3,1500000US150090302043,1500000US150090302042,0,0,0,0,0,0,0
1500000US150090303041,Block Group 1; Census Tract 303.04; Maui County; Hawaii,1513,176,186,0,51,0,14,1251,0,21,104,0,0,0,0,0,0,40,28,406,68,13,64,0,0,22,,0,43,49,0,19,66,15,009,030304,1,1500000US150090303041,1500000US150090303041,0,0,0,0,0,0,0
1500000US150090303042,Block Group 2; Census Tract 303.04; Maui County; Hawaii,2090,7,17,4,8,0,1,1202,30,34,19,0,16,0,0,7,3,19,17,396,30,157,40,0,64,36,,86,49,164,45,15,13,15,009,030304,2,1500000US150090303042,1500000US150090303042,0,0,0,0,0,0,0
1500000US150090303051,Block Group 1; Census Tract 303.05; Maui County; Hawaii,1236,75,102,90,72,17,0,1001,141,0,49,0,73,0,0,0,0,56,43,374,7,232,0,0,0,6,,26,57,12,32,10,56,15,009,030305,1,1500000US150090303051,1500000US150090303051,0,0,0,0,0,0,2
1500000US150090303052,Block Group 2; Census Tract 303.05; Maui County; Hawaii,776,133,163,15,41,0,63,713,0,0,10,0,31,0,0,0,0,9,54,288,47,0,18,0,14,0,,11,71,39,0,0,0,15,009,030305,2,1500000US150090303052,1500000US150090303052,0,0,0,0,0,0,0
1500000US150090303053,Block Group 3; Census Tract 303.05; Maui County; Hawaii,1497,123,186,9,25,61,37,1320,4,0,29,0,40,0,0,11,0,58,172,356,130,73,120,9,3,23,,92,8,61,56,9,74,15,009,030305,3,1500000US150090303053,1500000US150090303053,103,0,0,103,0,0,0
1500000US150090303054,Block Group 4; Census Tract 303.05; Maui County; Hawaii,1963,185,228,101,19,0,0,1558,0,0,69,0,35,0,0,8,0,72,165,464,58,223,128,0,351,0,,36,66,72,0,33,40,15,009,030305,4,1500000US150090303054,1500000US150090303054,0,0,0,0,0,0,10
1500000US150090303061,Block Group 1; Census Tract 303.06; Maui County; Hawaii,2133,300,367,17,10,15,16,1942,0,36,80,0,14,0,0,0,0,160,114,615,69,309,189,89,75,77,,56,48,34,19,11,124,15,009,030306,1,1500000US150090303061,1500000US150090303061,0,0,0,0,0,0,0
1500000US150090303071,Block Group 1; Census Tract 303.07; Maui County; Hawaii,1054,302,111,31,4,5,4,547,0,0,11,0,2,0,0,0,0,12,14,332,23,21,114,0,2,21,,0,0,0,33,25,88,15,009,030307,1,1500000US150090303071,1500000US150090303071,0,0,0,0,0,0,53
1500000US150090303072,Block Group 2; Census Tract 303.07; Maui County; Hawaii,849,273,390,53,0,0,0,785,0,0,0,0,19,0,10,0,0,18,75,279,51,8,0,13,0,0,,0,0,0,0,8,64,15,009,030307,2,1500000US150090303072,1500000US150090303072,0,0,0,0,0,0,0
1500000US150090304031,Block Group 1; Census Tract 304.03; Maui County; Hawaii,1068,74,104,38,30,7,41,908,6,12,34,0,44,0,0,0,0,52,70,301,73,37,12,4,137,21,,16,22,43,5,0,13,15,009,030403,1,1500000US150090304031,1500000US150090304031,0,0,0,0,0,0,10
1500000US150090304032,Block Group 2; Census Tract 304.03; Maui County; Hawaii,2619,170,311,174,9,81,99,1844,0,0,0,0,49,0,0,49,0,30,204,591,64,114,23,7,183,31,,100,98,152,48,5,29,15,009,030403,2,1500000US150090304032,1500000US150090304032,0,0,0,0,0,0,0
1500000US150090304041,Block Group 1; Census Tract 304.04; Maui County; Hawaii,1529,56,77,14,105,65,38,970,33,43,85,0,29,10,0,13,0,18,55,348,69,62,20,64,67,252,,48,94,22,6,7,45,15,009,030404,1,1500000US150090304041,1500000US150090304041,0,0,0,0,0,0,40
1500000US150090304042,Block Group 2; Census Tract 304.04; Maui County; Hawaii,2027,194,220,91,22,20,3,1434,17,12,27,0,33,8,0,0,0,72,40,550,43,92,178,75,36,3,,107,33,10,35,26,19,15,009,030404,2,1500000US150090304042,1500000US150090304042,0,0,0,0,0,0,0
1500000US150090304043,Block Group 3; Census Tract 304.04; Maui County; Hawaii,2449,402,114,0,26,10,0,1782,33,0,76,0,98,0,0,0,0,93,79,678,122,151,27,98,51,56,,116,53,136,27,42,88,15,009,030404,3,1500000US150090304043,1500000US150090304043,0,0,0,0,0,0,0
1500000US150090304051,Block Group 1; Census Tract 304.05; Maui County; Hawaii,2395,180,94,97,0,0,0,2412,0,17,0,36,33,0,0,0,0,21,26,631,70,35,21,51,0,16,,179,57,0,8,58,52,15,009,030405,1,1500000US150090304051,1500000US150090304051,0,0,0,0,0,0,0
1500000US150090304061,Block Group 1; Census Tract 304.06; Maui County; Hawaii,1680,122,209,0,64,45,45,1658,5,0,155,0,173,0,0,0,0,42,123,489,183,68,0,13,0,0,,6,29,0,47,21,81,15,009,030406,1,1500000US150090304061,1500000US150090304061,0,0,0,0,0,0,0
1500000US150090304062,Block Group 2; Census Tract 304.06; Maui County; Hawaii,1223,75,135,58,0,0,0,752,0,27,0,0,49,0,0,18,0,72,24,258,72,0,140,0,197,0,,0,0,44,38,0,4,15,009,030406,2,1500000US150090304062,1500000US150090304062,0,0,0,0,0,0,0
1500000US150090304063,Block Group 3; Census Tract 304.06; Maui County; Hawaii,3649,270,244,102,3,26,0,2907,0,0,0,0,92,0,0,0,0,61,205,885,270,413,7,47,0,20,,299,69,68,128,30,151,15,009,030406,3,1500000US150090304063,1500000US150090304063,0,0,0,0,0,0,0
1500000US150090305011,Block Group 1; Census Tract 305.01; Maui County; Hawaii,1664,145,89,0,97,106,77,1172,19,58,150,0,33,0,0,0,0,68,0,422,45,92,13,73,14,254,,35,39,14,81,54,15,15,009,030501,1,1500000US150090305011,1500000US150090305012,0,0,0,0,0,0,9
1500000US150090305012,Block Group 2; Census Tract 305.01; Maui County; Hawaii,547,81,26,23,15,22,33,431,0,3,28,0,14,0,0,0,0,57,21,150,23,30,0,0,2,2,,8,6,7,0,11,22,15,009,030501,2,1500000US150090305012,1500000US150090305011,0,0,0,0,0,0,0
1500000US150090307051,Block Group 1; Census Tract 307.05; Maui County; Hawaii,2488,263,60,7,0,0,0,1432,0,0,111,0,3,0,0,75,0,16,85,558,218,51,150,70,191,14,,71,156,133,14,56,36,15,009,030705,1,1500000US150090307051,1500000US150090307051,0,0,0,0,0,0,0
1500000US150090307052,Block Group 2; Census Tract 307.05; Maui County; Hawaii,1997,278,143,32,0,0,0,1379,0,0,8,0,3,0,0,47,0,72,31,439,13,16,115,33,202,0,,20,49,37,9,7,31,15,009,030705,2,1500000US150090307052,1500000US150090307052,0,0,0,0,0,0,25
1500000US150090307061,Block Group 1; Census Tract 307.06; Maui County; Hawaii,2796,459,276,30,9,0,0,1872,43,8,74,3,64,0,0,18,9,104,102,641,137,321,13,42,260,38,,25,87,270,23,23,71,15,009,030706,1,1500000US150090307061,1500000US150090307061,0,0,0,0,0,0,0
1500000US150090307081,Block Group 1; Census Tract 307.08; Maui County; Hawaii,2149,300,238,11,6,0,0,1858,0,3,87,0,70,0,25,16,0,76,164,483,103,87,67,0,87,3,,23,35,14,0,0,36,15,009,030708,1,1500000US150090307081,1500000US150090307081,0,0,0,0,0,0,39
1500000US150090307082,Block Group 2; Census Tract 307.08; Maui County; Hawaii,732,91,168,0,9,0,0,469,28,9,0,0,0,0,0,0,0,17,85,185,16,66,8,0,13,25,,70,0,10,9,11,9,15,009,030708,2,1500000US150090307082,1500000US150090307082,0,0,0,0,0,0,19
1500000US150090307091,Block Group 1; Census Tract 307.09; Maui County; Hawaii,1471,160,416,0,0,8,0,839,31,0,37,0,149,31,0,0,0,106,189,293,122,64,184,54,52,36,,47,16,0,0,15,8,15,009,030709,1,1500000US150090307091,1500000US150090307091,0,0,0,0,0,0,114
1500000US150090307092,Block Group 2; Census Tract 307.09; Maui County; Hawaii,1117,152,825,32,8,0,0,874,43,31,81,0,0,0,0,0,0,61,68,305,11,25,14,108,72,0,,8,4,44,14,59,33,15,009,030709,2,1500000US150090307092,1500000US150090307093,0,0,0,0,0,0,0
1500000US150090307093,Block Group 3; Census Tract 307.09; Maui County; Hawaii,996,429,200,47,0,28,0,823,0,47,28,0,23,0,0,0,0,115,106,250,16,134,13,81,42,0,,50,14,0,5,10,59,15,009,030709,3,1500000US150090307093,1500000US150090307092,0,0,0,0,0,0,43
1500000US150090307101,Block Group 1; Census Tract 307.10; Maui County; Hawaii,1869,547,299,0,0,0,50,1561,0,0,68,0,0,0,0,2,0,50,35,593,34,244,0,97,23,5,,35,9,9,70,20,100,15,009,030710,1,1500000US150090307101,1500000US150090307101,0,0,0,0,0,0,27
1500000US150090307102,Block Group 2; Census Tract 307.10; Maui County; Hawaii,757,491,375,10,0,0,0,606,21,11,44,0,16,0,0,0,0,147,56,184,81,38,32,58,69,0,,21,0,7,0,1,15,15,009,030710,2,1500000US150090307102,1500000US150090307102,0,0,0,0,0,0,0
1500000US150090307111,Block Group 1; Census Tract 307.11; Maui County; Hawaii,820,248,93,29,0,0,0,757,0,0,0,0,0,0,0,0,0,51,228,183,28,5,5,12,0,0,,24,0,20,0,3,21,15,009,030711,1,1500000US150090307111,1500000US150090307111,0,0,0,0,0,0,0
1500000US150090307112,Block Group 2; Census Tract 307.11; Maui County; Hawaii,1396,121,11,3,1,0,0,935,11,7,32,0,28,0,0,3,0,4,79,282,71,144,69,36,16,37,,0,37,34,34,0,35,15,009,030711,2,1500000US150090307112,1500000US150090307112,0,0,0,0,0,0,0
1500000US150090307121,Block Group 1; Census Tract 307.12; Maui County; Hawaii,2451,324,309,18,0,0,0,1805,16,23,94,4,13,0,0,11,0,123,62,540,65,98,23,0,474,0,,17,48,149,92,45,59,15,009,030712,1,1500000US150090307121,1500000US150090307121,0,0,0,0,0,0,0
1500000US150090307131,Block Group 1; Census Tract 307.13; Maui County; Hawaii,652,43,673,0,74,0,25,568,0,0,0,0,25,0,0,0,0,25,0,175,0,44,220,0,22,0,,0,0,54,0,10,0,15,009,030713,1,1500000US150090307131,1500000US150090307131,0,0,0,0,0,0,26
1500000US150090307132,Block Group 2; Census Tract 307.13; Maui County; Hawaii,3182,203,198,8,0,0,0,2070,102,44,66,0,56,0,0,69,0,174,32,690,92,14,16,314,526,12,,0,52,47,0,9,20,15,009,030713,2,1500000US150090307132,1500000US150090307132,0,0,0,0,0,0,0
1500000US150090308001,Block Group 1; Census Tract 308; Maui County; Hawaii,3888,69,15,88,3,0,185,2169,5,99,109,0,12,0,0,0,3,20,117,704,103,107,40,17,152,29,,185,255,109,165,10,32,15,009,030800,1,1500000US150090308001,1500000US150090308002,0,0,0,0,0,0,0
1500000US150090308002,Block Group 2; Census Tract 308; Maui County; Hawaii,383,63,18,0,0,0,0,,0,0,6,0,0,0,0,0,0,0,23,102,44,0,0,0,0,0,,17,29,0,0,27,0,15,009,030800,2,1500000US150090308002,1500000US150090308001,0,0,0,0,0,0,34
1500000US150090308003,Block Group 3; Census Tract 308; Maui County; Hawaii,3791,68,49,6,11,28,51,2525,0,55,33,0,89,0,0,18,0,60,71,910,35,136,17,74,254,47,,121,278,105,99,64,32,15,009,030800,3,1500000US150090308003,1500000US150090308003,0,0,0,0,0,0,0
1500000US150090309011,Block Group 1; Census Tract 309.01; Maui County; Hawaii,751,53,115,17,29,47,0,608,0,52,0,0,105,0,0,23,0,23,26,184,57,0,0,0,25,0,,29,22,118,0,0,0,15,009,030901,1,1500000US150090309011,1500000US150090309012,0,0,0,0,0,0,61
1500000US150090309012,Block Group 2; Census Tract 309.01; Maui County; Hawaii,479,13,77,104,0,82,0,266,0,43,0,0,23,0,0,0,0,53,66,130,0,53,94,64,0,0,,0,0,0,23,0,42,15,009,030901,2,1500000US150090309012,1500000US150090309011,0,0,0,0,0,0,0
1500000US150090309013,Block Group 3; Census Tract 309.01; Maui County; Hawaii,1010,63,82,114,22,52,49,698,40,32,23,0,74,0,0,19,0,106,83,210,52,43,37,9,94,0,,0,15,15,0,0,6,15,009,030901,3,1500000US150090309013,1500000US150090309013,0,0,0,0,0,0,5
1500000US150090309021,Block Group 1; Census Tract 309.02; Maui County; Hawaii,2522,75,54,99,75,0,88,1417,0,12,0,0,151,0,0,59,0,171,67,616,184,31,33,200,227,0,,23,70,132,26,42,7,15,009,030902,1,1500000US150090309021,1500000US150090309021,65,0,0,65,0,0,4
1500000US150090309022,Block Group 2; Census Tract 309.02; Maui County; Hawaii,645,48,20,14,18,28,49,,0,0,14,0,18,0,0,18,0,8,0,159,0,8,146,31,114,0,,17,17,70,0,0,0,15,009,030902,2,1500000US150090309022,1500000US150090309022,0,0,0,0,0,0,0
1500000US150090309031,Block Group 1; Census Tract 309.03; Maui County; Hawaii,3078,555,117,26,0,0,0,1993,39,75,74,0,18,0,0,0,0,10,25,657,213,105,59,95,71,44,,39,20,166,37,10,33,15,009,030903,1,1500000US150090309031,1500000US150090309032,0,0,0,0,0,0,0
1500000US150090309032,Block Group 2; Census Tract 309.03; Maui County; Hawaii,1828,101,19,73,0,0,0,833,106,0,96,0,123,0,0,23,0,0,19,388,31,25,13,0,192,36,,177,83,76,23,12,0,15,009,030903,2,1500000US150090309032,1500000US150090309031,0,0,0,0,0,0,17
1500000US150090309033,Block Group 3; Census Tract 309.03; Maui County; Hawaii,2730,105,127,40,24,2,0,1693,60,37,37,0,140,0,0,1,0,42,18,596,24,161,31,28,109,9,,46,31,45,100,35,9,15,009,030903,3,1500000US150090309033,1500000US150090309033,0,0,0,0,0,0,0
1500000US150090310011,Block Group 1; Census Tract 310.01; Maui County; Hawaii,989,103,63,83,36,0,0,,0,0,42,0,91,0,0,0,0,0,76,272,0,8,0,0,0,0,,0,30,46,43,18,19,15,009,031001,1,1500000US150090310011,1500000US150090310012,0,0,0,0,0,0,24
1500000US150090310012,Block Group 2; Census Tract 310.01; Maui County; Hawaii,869,18,15,0,0,0,0,,0,0,0,0,14,0,0,29,0,0,9,180,177,1,0,0,9,0,,53,46,0,0,42,19,15,009,031001,2,1500000US150090310012,1500000US150090310011,0,0,0,0,0,0,0
1500000US150090310013,Block Group 3; Census Tract 310.01; Maui County; Hawaii,2380,19,18,46,9,46,0,1792,0,39,0,0,5,16,0,10,0,144,37,608,0,12,0,0,56,214,,55,56,29,36,39,0,15,009,031001,3,1500000US150090310013,1500000US150090310013,0,0,0,0,0,0,0
1500000US150090310014,Block Group 4; Census Tract 310.01; Maui County; Hawaii,2739,15,0,0,0,0,16,1466,15,13,17,0,41,26,0,16,0,0,155,639,18,123,8,27,11,0,,305,246,151,63,22,18,15,009,031001,4,1500000US150090310014,1500000US150090310014,0,0,0,0,0,0,0
1500000US150090310021,Block Group 1; Census Tract 310.02; Maui County; Hawaii,787,38,121,50,15,53,76,494,62,0,54,0,78,0,0,0,0,77,96,181,13,24,0,0,167,37,,62,70,0,1,0,28,15,009,031002,1,1500000US150090310021,1500000US150090310021,6,0,6,0,0,0,0
1500000US150090310022,Block Group 2; Census Tract 310.02; Maui County; Hawaii,1011,0,56,17,0,123,94,655,0,0,1,17,46,0,0,0,0,122,51,185,2,52,0,0,0,22,,0,0,39,22,54,57,15,009,031002,2,1500000US150090310022,1500000US150090310022,0,0,0,0,0,0,0
1500000US150090310023,Block Group 3; Census Tract 310.02; Maui County; Hawaii,1976,198,387,109,21,73,16,1297,0,104,20,0,133,0,0,0,14,155,177,441,107,37,25,21,212,0,,21,56,32,0,41,76,15,009,031002,3,1500000US150090310023,1500000US150090310023,0,0,0,0,0,0,0
1500000US150090311021,Block Group 1; Census Tract 311.02; Maui County; Hawaii,2022,52,71,147,155,19,0,1176,0,0,131,0,36,0,0,39,0,73,22,426,18,68,164,109,12,0,,14,64,20,0,0,76,15,009,031102,1,1500000US150090311021,1500000US150090311021,0,0,0,0,0,0,0
1500000US150090311022,Block Group 2; Census Tract 311.02; Maui County; Hawaii,1648,62,71,200,69,9,0,1201,11,0,32,0,94,0,0,114,0,39,35,420,101,35,10,3,0,0,,14,11,51,0,10,38,15,009,031102,2,1500000US150090311022,1500000US150090311023,236,0,0,236,0,0,276
1500000US150090311023,Block Group 3; Census Tract 311.02; Maui County; Hawaii,2246,163,227,209,44,18,20,1138,17,20,0,0,163,0,0,145,0,198,201,308,95,128,91,132,44,0,,56,30,28,11,16,99,15,009,031102,3,1500000US150090311023,1500000US150090311022,0,0,0,0,0,0,0
1500000US150090311041,Block Group 1; Census Tract 311.04; Maui County; Hawaii,2533,0,8,23,0,0,0,2156,0,0,7,0,0,0,0,0,0,64,3,815,11,44,57,0,0,0,,14,98,104,10,9,0,15,009,031104,1,1500000US150090311041,1500000US150090311041,0,0,0,0,0,0,0
1500000US150090311051,Block Group 1; Census Tract 311.05; Maui County; Hawaii,852,181,53,0,0,0,0,632,0,63,38,0,60,0,0,88,0,51,68,236,70,15,30,0,43,0,,0,0,0,0,0,0,15,009,031105,1,1500000US150090311051,1500000US150090311052,0,0,0,0,0,0,0
1500000US150090311052,Block Group 2; Census Tract 311.05; Maui County; Hawaii,1935,176,67,217,0,0,0,1189,0,0,90,0,36,0,0,66,0,25,34,430,20,36,141,0,364,0,,124,19,33,16,78,41,15,009,031105,2,1500000US150090311052,1500000US150090311051,0,0,0,0,0,0,0
1500000US150090311053,Block Group 3; Census Tract 311.05; Maui County; Hawaii,3743,236,502,34,0,0,0,2618,109,20,340,0,85,0,0,119,0,0,47,921,29,58,162,18,298,20,,19,0,151,187,12,24,15,009,031105,3,1500000US150090311053,1500000US150090311053,0,0,0,0,0,0,10
1500000US150090311061,Block Group 1; Census Tract 311.06; Maui County; Hawaii,2386,48,167,122,0,0,0,1908,0,0,0,0,141,0,0,46,0,77,138,670,28,0,36,18,218,54,,102,36,122,44,34,31,15,009,031106,1,1500000US150090311061,1500000US150090311062,0,0,0,0,0,0,0
1500000US150090311062,Block Group 2; Census Tract 311.06; Maui County; Hawaii,1436,13,20,218,0,0,0,895,0,0,48,2,81,0,0,0,0,63,0,252,48,19,19,0,0,92,,22,0,188,19,0,0,15,009,031106,2,1500000US150090311062,1500000US150090311061,0,0,0,0,0,0,18
1500000US150090311063,Block Group 3; Census Tract 311.06; Maui County; Hawaii,868,0,218,23,7,0,0,292,80,111,25,0,71,0,0,41,0,161,0,146,151,106,59,0,159,0,,0,59,37,0,0,12,15,009,031106,3,1500000US150090311063,1500000US150090311063,0,0,0,0,0,0,0
1500000US150090311071,Block Group 1; Census Tract 311.07; Maui County; Hawaii,2530,86,33,92,0,0,0,770,0,12,75,0,39,0,0,0,0,26,0,385,492,308,86,300,28,0,,29,85,90,25,58,16,15,009,031107,1,1500000US150090311071,1500000US150090311071,355,355,0,0,0,0,142
1500000US150090314021,Block Group 1; Census Tract 314.02; Maui County; Hawaii,1764,38,109,139,23,9,0,1033,94,32,60,0,34,0,0,3,0,20,17,354,155,30,59,239,39,51,,163,79,37,28,38,19,15,009,031402,1,1500000US150090314021,1500000US150090314021,0,0,0,0,0,0,19
1500000US150090314022,Block Group 2; Census Tract 314.02; Maui County; Hawaii,1600,46,151,93,60,7,5,949,0,24,52,5,48,12,0,37,0,25,53,275,21,46,30,0,12,10,,42,43,50,71,4,8,15,009,031402,2,1500000US150090314022,1500000US150090314022,0,0,0,0,0,0,0
1500000US150090314041,Block Group 1; Census Tract 314.04; Maui County; Hawaii,732,39,140,75,9,0,0,452,0,24,19,0,27,0,0,0,0,59,27,133,31,11,32,23,96,22,,47,0,66,33,56,0,15,009,031404,1,1500000US150090314041,1500000US150090314041,0,0,0,0,0,0,1
1500000US150090314042,Block Group 2; Census Tract 314.04; Maui County; Hawaii,1419,36,200,247,101,13,37,1031,0,0,8,0,0,0,0,0,0,8,41,382,91,182,0,150,64,67,,24,0,51,12,0,32,15,009,031404,2,1500000US150090314042,1500000US150090314042,0,0,0,0,0,0,0
1500000US150090314043,Block Group 3; Census Tract 314.04; Maui County; Hawaii,949,99,137,0,21,0,0,445,0,85,33,30,9,0,16,28,0,32,46,233,178,148,59,19,8,9,,34,32,0,0,0,6,15,009,031404,3,1500000US150090314043,1500000US150090314043,0,0,0,0,0,0,5
1500000US150090314051,Block Group 1; Census Tract 314.05; Maui County; Hawaii,1412,61,72,96,0,0,0,516,0,2,77,0,0,0,0,44,0,0,28,207,187,244,41,18,38,31,,29,55,0,4,40,0,15,009,031405,1,1500000US150090314051,1500000US150090314051,0,0,0,0,0,0,142
1500000US150090314052,Block Group 2; Census Tract 314.05; Maui County; Hawaii,1976,283,0,37,0,0,0,1147,36,29,0,0,40,0,0,29,0,0,0,337,10,87,65,135,0,22,,76,18,84,109,12,17,15,009,031405,2,1500000US150090314052,1500000US150090314052,0,0,0,0,0,0,0
1500000US150090314053,Block Group 3; Census Tract 314.05; Maui County; Hawaii,1881,118,13,70,0,10,22,1136,0,33,30,34,94,0,0,35,0,60,31,362,0,0,56,42,170,101,,75,101,80,16,70,91,15,009,031405,3,1500000US150090314053,1500000US150090314053,0,0,0,0,0,0,0
1500000US150090314054,Block Group 4; Census Tract 314.05; Maui County; Hawaii,1173,93,116,44,30,7,0,629,0,50,47,0,96,0,0,24,0,0,51,263,56,28,21,37,23,111,,40,27,63,11,16,0,15,009,031405,4,1500000US150090314054,1500000US150090314054,0,0,0,0,0,0,0
1500000US150090315011,Block Group 1; Census Tract 315.01; Maui County; Hawaii,1478,145,201,33,0,6,0,910,0,7,31,0,9,0,0,0,0,27,5,332,0,12,38,15,2,17,,24,30,87,25,14,36,15,009,031501,1,1500000US150090315011,1500000US150090315011,0,0,0,0,0,0,14
1500000US150090315012,Block Group 2; Census Tract 315.01; Maui County; Hawaii,1044,185,718,115,47,1,0,707,2,9,54,0,20,0,0,0,0,29,48,232,21,22,49,174,19,3,,16,22,41,58,20,28,15,009,031501,2,1500000US150090315012,1500000US150090315012,0,0,0,0,0,0,0
1500000US150090315031,Block Group 1; Census Tract 315.03; Maui County; Hawaii,1227,484,560,300,10,0,15,934,0,15,4,0,39,0,0,3,0,76,69,366,39,43,3,71,62,47,,63,12,3,11,34,43,15,009,031503,1,1500000US150090315031,1500000US150090315031,0,0,0,0,0,0,0
1500000US150090315032,Block Group 2; Census Tract 315.03; Maui County; Hawaii,1607,236,352,176,93,46,0,856,45,31,38,0,9,28,0,0,0,82,110,429,47,309,87,10,11,20,,36,0,94,13,0,10,15,009,031503,2,1500000US150090315032,1500000US150090315032,0,0,0,0,0,0,0
1500000US150090315041,Block Group 1; Census Tract 315.04; Maui County; Hawaii,1874,80,319,0,0,0,0,1256,0,0,0,1,42,0,0,0,0,71,53,445,26,5,0,0,24,0,,104,124,46,48,78,86,15,009,031504,1,1500000US150090315041,1500000US150090315041,0,0,0,0,0,0,0
1500000US150090315051,Block Group 1; Census Tract 315.05; Maui County; Hawaii,133,72,607,0,32,0,0,,0,0,0,0,32,0,0,0,0,26,45,31,0,0,0,0,0,0,,0,0,0,0,15,0,15,009,031505,1,1500000US150090315051,1500000US150090315053,0,0,0,0,0,0,0
1500000US150090315052,Block Group 2; Census Tract 315.05; Maui County; Hawaii,1404,112,59,10,0,0,0,1035,0,20,21,0,0,0,0,0,0,63,36,367,46,0,1,67,50,2,,26,75,57,14,2,13,15,009,031505,2,1500000US150090315052,1500000US150090315051,0,0,0,0,0,0,0
1500000US150090315053,Block Group 3; Census Tract 315.05; Maui County; Hawaii,804,143,53,14,29,0,0,680,0,0,16,0,53,0,0,0,0,25,65,190,25,35,9,0,104,0,,25,0,0,0,12,14,15,009,031505,3,1500000US150090315053,1500000US150090315052,0,0,0,0,0,0,0
1500000US150090316011,Block Group 1; Census Tract 316.01; Maui County; Hawaii,2562,217,141,38,19,72,238,1698,19,27,0,0,155,0,0,73,11,85,115,663,97,83,11,102,19,35,,58,22,181,102,19,46,15,009,031601,1,1500000US150090316011,1500000US150090316012,4,0,0,0,0,0,0
